analysis_model_id,analysis_model_label,text_id,passage_id,condition,author_id,author_name,work_id,work_title,split,qc_status,qc_flags,word_count_feature,sentence_count_feature,paragraph_count_feature,mean_sentence_words,median_sentence_words,std_sentence_words,short_sentence_ratio,long_sentence_ratio,punctuation_per_1000w,comma_per_1000w,semicolon_per_1000w,colon_per_1000w,dash_per_1000w,question_per_1000w,exclamation_per_1000w,quote_mark_per_1000w,apostrophe_per_1000w,ellipsis_per_1000w,type_token_ratio,root_type_token_ratio,hapax_ratio,avg_word_length,long_word_ratio,short_word_ratio,contraction_per_1000w,archaic_marker_per_1000w,abstract_suffix_per_1000w,dialogue_marker_per_1000w,fw_the_per_1000w,fw_and_per_1000w,fw_of_per_1000w,fw_to_per_1000w,fw_a_per_1000w,fw_in_per_1000w,fw_that_per_1000w,fw_it_per_1000w,fw_is_per_1000w,fw_was_per_1000w,fw_i_per_1000w,fw_for_per_1000w,fw_with_per_1000w,fw_as_per_1000w,fw_his_per_1000w,fw_he_per_1000w,fw_be_per_1000w,fw_not_per_1000w,fw_by_per_1000w,fw_but_per_1000w,fw_had_per_1000w,fw_you_per_1000w,fw_at_per_1000w,fw_on_per_1000w,fw_her_per_1000w,fw_which_per_1000w,fw_have_per_1000w,fw_or_per_1000w,fw_from_per_1000w,fw_this_per_1000w,fw_my_per_1000w,fw_me_per_1000w,fw_all_per_1000w,fw_so_per_1000w,fw_were_per_1000w,fw_they_per_1000w,fw_him_per_1000w,fw_she_per_1000w,fw_there_per_1000w,fw_no_per_1000w,fw_one_per_1000w,fw_their_per_1000w,fw_we_per_1000w,fw_what_per_1000w,fw_if_per_1000w,fw_would_per_1000w,fw_when_per_1000w,fw_who_per_1000w,fw_will_per_1000w,fw_more_per_1000w,fw_an_per_1000w,fw_do_per_1000w,fw_are_per_1000w,fw_than_per_1000w,fw_could_per_1000w,fw_them_per_1000w,fw_been_per_1000w,char3__space_th,char3_the,char3_he_space_,char3__space_an,char3_nd_space_,char3_and,char3_ed_space_,char3__space_to,char3__space_of,char3_ing,char3_of_space_,char3_to_space_,char3__space_he,char3_ng_space_,char3__space_in,char3_at_space_,char3_er_space_,char3__space_ha,char3__space_i_space_,char3_as_space_,char3__space_a_space_,char3_her,char3_comma_space_a,char3__space_be,char3__space_wa,char3_d_space_t,char3_in_space_,char3_is_space_,char3_re_space_,char3_hat,char3_e_space_t,char3__space_co,char3__space_wh,char3_tha,char3__space_it,char3__space_hi,char3_you,char3_e_space_a,char3_e_space_w,char3_was,char3__space_yo,char3__space_no,char3_en_space_,char3_n_space_t,char3_on_space_,char3_e_space_s,char3__space_wi,char3_t_space_t,char3_ere,char3_ut_space_,char3_ecomma_space_,char3_it_space_,char3_his,char3_ver,char3_for,char3__space_sh,char3__space_fo,char3_or_space_,char3_ly_space_,char3_ent,char3_me_space_,char3__space_on,char3_e_space_o,char3__space_re,char3__space_we,char3__space_so,char3_ll_space_,char3__space_me,char3_t_space_i,char3_d_space_a,char3_thi,char3_ad_space_,char3_ld_space_,char3_s_space_a,char3_th_space_,char3_s_space_t,char3_all,char3__space_ma,char3_ion,char3_ve_space_,char3_e_space_h,char3_ith,char3__space_sa,char3_e_space_i,char3_an_space_,char3_ter,char3_st_space_,char3_ou_space_,char3_e_space_m,char3_f_space_t,char3_scomma_space_,char3_wit,char3_d_space_h,char3_not,char3__space_do,char3_had,char3__space_as,char3_oul,char3_ght,char3_t_space_a,char3__space_al,char3_es_space_,char3_ot_space_,char3_s_space_o,char3_uld,char3_le_space_,char3_t_space_w,char3__space_wo,char3_d_space_i,char3__space_mo,char3_e_space_c,char3_ch_space_,char3__space_my,char3_eve,char3_she,char3__space_se,char3_t_space_h,char3_hin,char3__space_bu,char3_t_space_o
groq_gpt_oss_120b_free,Groq GPT-OSS 120B,groq_gpt_oss_120b_free|original|TWAIN_HUCKLEBERRY_FINN_004,TWAIN_HUCKLEBERRY_FINN_004,original,twain,Mark Twain,huckleberry_finn,Adventures of Huckleberry Finn,train,pass,,566,32,7,17.6875,16.0,11.26232,0.40625,0.03125,180.212014,68.904594,1.766784,3.533569,1.766784,0.0,1.766784,35.335689,28.268551,0.0,0.429329,10.214052,0.265018,3.902827,0.042403,0.478799,28.268551,0.0,3.533569,35.335689,72.438163,72.438163,12.367491,14.134276,30.035336,19.434629,10.600707,14.134276,3.533569,15.90106,45.936396,3.533569,8.833922,1.766784,1.766784,0.0,0.0,0.0,0.0,8.833922,7.067138,0.0,3.533569,8.833922,0.0,0.0,1.766784,5.300353,0.0,1.766784,12.367491,15.90106,5.300353,8.833922,0.0,17.667845,1.766784,7.067138,3.533569,3.533569,0.0,1.766784,0.0,0.0,1.766784,5.300353,7.067138,1.766784,0.0,3.533569,1.766784,0.0,0.0,0.0,7.067138,5.300353,0.0,27.017544,22.807018,15.789474,14.736842,17.894737,16.842105,7.719298,4.210526,3.157895,4.912281,2.45614,2.807018,2.105263,4.912281,3.859649,3.508772,3.508772,2.807018,9.122807,3.859649,5.964912,4.210526,7.719298,1.403509,5.614035,3.859649,4.561404,1.052632,3.508772,2.807018,4.561404,3.859649,3.508772,3.157895,2.807018,0.701754,0.0,5.964912,2.105263,3.508772,0.0,2.807018,2.807018,3.859649,3.859649,1.754386,2.45614,6.315789,2.807018,4.912281,3.508772,3.157895,0.701754,1.754386,1.403509,3.157895,1.754386,1.754386,0.701754,3.157895,3.157895,2.45614,0.350877,1.052632,2.45614,3.508772,1.403509,3.157895,1.052632,4.912281,2.45614,2.45614,2.807018,1.052632,1.754386,1.754386,1.403509,1.754386,0.0,0.350877,0.701754,1.754386,1.403509,4.210526,0.350877,1.403509,2.105263,0.0,2.807018,1.754386,1.403509,1.754386,2.807018,0.0,2.105263,1.403509,1.052632,3.508772,1.754386,2.105263,2.45614,0.0,2.45614,1.052632,3.508772,1.052632,1.403509,2.105263,2.807018,1.052632,4.210526,0.350877,2.45614,0.701754,2.45614,1.754386,2.105263,2.807018,2.105263,3.157895
groq_gpt_oss_120b_free,Groq GPT-OSS 120B,groq_gpt_oss_120b_free|original|TWAIN_HUCKLEBERRY_FINN_005,TWAIN_HUCKLEBERRY_FINN_005,original,twain,Mark Twain,huckleberry_finn,Adventures of Huckleberry Finn,train,pass,,560,41,13,13.658537,12,8.527173,0.414634,0.0,273.214286,55.357143,3.571429,3.571429,5.357143,21.428571,0.0,121.428571,85.714286,0.0,0.451786,10.691201,0.291071,3.566071,0.026786,0.535714,48.214286,0.0,3.571429,121.428571,17.857143,28.571429,12.5,32.142857,33.928571,8.928571,7.142857,17.857143,0.0,14.285714,35.714286,3.571429,0.0,1.785714,5.357143,17.857143,8.928571,1.785714,3.571429,8.928571,10.714286,30.357143,1.785714,3.571429,0.0,0.0,1.785714,3.571429,0.0,1.785714,3.571429,5.357143,12.5,14.285714,0.0,1.785714,1.785714,0.0,1.785714,7.142857,0.0,0.0,0.0,1.785714,5.357143,5.357143,5.357143,0.0,0.0,0.0,1.785714,1.785714,3.571429,0.0,3.571429,7.142857,0.0,9.734182,7.113441,7.487832,6.364657,5.990266,5.990266,4.118308,7.487832,2.995133,4.867091,2.620741,7.113441,4.867091,4.867091,2.24635,3.743916,2.24635,4.118308,7.487832,3.369525,7.113441,1.497566,2.995133,5.615874,5.615874,2.620741,1.871958,1.497566,1.497566,2.620741,5.990266,2.620741,1.871958,1.871958,4.492699,1.871958,8.985399,1.497566,1.497566,2.995133,9.35979,2.24635,5.615874,0.374392,1.123175,4.492699,0.748783,1.497566,0.374392,2.995133,1.871958,4.867091,1.497566,0.374392,1.497566,1.123175,1.871958,1.497566,0.0,0.374392,4.492699,1.123175,1.123175,0.374392,1.497566,5.241483,2.995133,1.497566,2.24635,3.743916,1.497566,3.369525,2.620741,3.743916,0.374392,0.748783,2.620741,1.497566,0.748783,1.871958,0.374392,0.0,5.241483,2.620741,0.748783,1.123175,0.748783,5.990266,0.374392,2.24635,0.374392,0.0,3.369525,0.748783,1.871958,2.24635,0.748783,3.743916,2.24635,1.497566,2.995133,1.871958,1.871958,1.123175,3.743916,0.0,3.369525,3.743916,2.620741,2.24635,0.374392,1.497566,1.497566,0.748783,0.374392,1.123175,1.123175,1.123175,2.24635,0.374392
groq_gpt_oss_120b_free,Groq GPT-OSS 120B,groq_gpt_oss_120b_free|original|TWAIN_HUCKLEBERRY_FINN_006,TWAIN_HUCKLEBERRY_FINN_006,original,twain,Mark Twain,huckleberry_finn,Adventures of Huckleberry Finn,train,pass,,553,27,10,20.481481,12,20.638638,0.407407,0.148148,216.998192,66.907776,7.233273,3.616637,9.041591,3.616637,0.0,68.716094,39.783002,0.0,0.423146,9.950692,0.242315,3.915009,0.03255,0.490054,36.166365,0.0,5.424955,68.716094,28.933092,56.057866,9.041591,30.74141,27.124774,9.041591,7.233273,18.083183,1.808318,27.124774,23.508137,9.041591,10.84991,0.0,1.808318,18.083183,1.808318,0.0,3.616637,10.84991,3.616637,7.233273,5.424955,16.274864,10.84991,0.0,0.0,0.0,0.0,1.808318,0.0,5.424955,7.233273,10.84991,0.0,16.274864,12.658228,14.466546,0.0,3.616637,0.0,0.0,1.808318,5.424955,0.0,3.616637,0.0,5.424955,0.0,0.0,0.0,3.616637,0.0,0.0,0.0,1.808318,0.0,17.46258,13.18603,12.116892,11.047755,13.898788,12.829651,5.345688,8.90948,3.207413,6.058446,1.781896,6.058446,7.127584,6.058446,2.138275,3.920171,8.90948,3.207413,4.632929,4.632929,5.345688,4.989309,6.771205,2.494654,6.058446,5.345688,1.781896,1.425517,1.425517,3.207413,3.563792,2.851033,2.851033,2.138275,3.563792,3.207413,1.781896,1.781896,1.781896,5.702067,1.425517,0.712758,2.851033,2.851033,2.494654,0.712758,2.851033,2.851033,2.494654,7.840342,2.494654,1.781896,0.712758,2.851033,2.494654,3.207413,2.851033,1.781896,0.356379,0.712758,2.494654,3.207413,1.069138,2.851033,2.494654,2.851033,3.563792,1.069138,2.138275,3.207413,2.138275,1.069138,2.494654,1.781896,1.781896,1.069138,1.425517,1.069138,0.712758,0.712758,1.781896,2.494654,1.781896,2.138275,0.0,2.494654,1.069138,1.425517,1.425517,1.069138,1.425517,2.494654,2.138275,0.356379,4.989309,1.069138,0.0,1.069138,3.920171,3.207413,2.494654,0.356379,2.138275,1.425517,1.069138,2.138275,2.138275,1.069138,1.069138,1.069138,1.425517,0.712758,0.356379,1.425517,3.207413,2.494654,4.989309,1.781896,2.138275,0.712758
groq_gpt_oss_120b_free,Groq GPT-OSS 120B,groq_gpt_oss_120b_free|original|TWAIN_HUCKLEBERRY_FINN_007,TWAIN_HUCKLEBERRY_FINN_007,original,twain,Mark Twain,huckleberry_finn,Adventures of Huckleberry Finn,train,pass,,559,26,8,21.5,19.0,13.675497,0.269231,0.192308,187.83542,75.134168,5.366726,3.577818,1.788909,0.0,1.788909,44.722719,35.778175,0.0,0.468694,11.081419,0.29517,4.073345,0.08229,0.484794,30.411449,0.0,1.788909,44.722719,48.300537,42.93381,14.31127,23.255814,32.200358,10.733453,14.31127,23.255814,1.788909,17.889088,19.677996,7.155635,5.366726,0.0,0.0,8.944544,5.366726,0.0,1.788909,10.733453,3.577818,8.944544,3.577818,7.155635,8.944544,0.0,0.0,23.255814,1.788909,0.0,0.0,0.0,8.944544,8.944544,0.0,0.0,3.577818,1.788909,5.366726,7.155635,1.788909,0.0,17.889088,5.366726,3.577818,5.366726,8.944544,0.0,0.0,1.788909,1.788909,1.788909,0.0,0.0,3.577818,3.577818,0.0,16.129032,13.040494,11.32464,9.951956,8.922443,8.922443,6.520247,6.177076,2.745367,7.206589,2.745367,4.804393,3.77488,5.490734,2.402196,4.461222,5.490734,2.059025,3.088538,3.431709,6.177076,4.461222,4.461222,4.118051,8.579272,3.088538,2.402196,0.686342,2.059025,4.118051,2.059025,3.088538,3.088538,2.745367,4.804393,1.715854,2.059025,0.686342,4.461222,3.431709,2.402196,2.402196,4.461222,3.77488,1.715854,1.372684,2.059025,3.77488,1.029513,2.745367,1.715854,3.77488,0.0,3.77488,3.088538,1.372684,2.059025,5.833905,1.372684,0.686342,2.059025,1.715854,1.372684,0.686342,3.77488,4.118051,1.715854,0.686342,1.715854,3.431709,1.372684,1.372684,2.059025,1.715854,2.059025,1.029513,1.715854,0.343171,0.0,0.343171,0.343171,1.029513,3.431709,1.029513,1.029513,2.059025,1.715854,1.715854,1.372684,1.372684,1.372684,1.029513,1.372684,0.0,2.402196,0.686342,0.343171,2.745367,5.147563,3.77488,3.088538,1.372684,1.029513,0.686342,2.745367,1.372684,4.461222,2.402196,2.059025,1.715854,2.059025,0.343171,0.343171,2.059025,1.029513,2.059025,1.372684,1.372684,2.402196,0.686342
groq_gpt_oss_120b_free,Groq GPT-OSS 120B,groq_gpt_oss_120b_free|original|TWAIN_HUCKLEBERRY_FINN_008,TWAIN_HUCKLEBERRY_FINN_008,original,twain,Mark Twain,huckleberry_finn,Adventures of Huckleberry Finn,train,pass,,564,52,19,10.846154,8.5,8.139138,0.634615,0.0,386.524823,54.964539,31.914894,5.319149,17.730496,28.368794,7.092199,175.531915,108.156028,0.0,0.45922,10.905867,0.299645,3.707447,0.039007,0.524823,58.510638,0.0,5.319149,175.531915,19.503546,7.092199,3.546099,21.276596,37.234043,12.411348,0.0,23.049645,7.092199,3.546099,26.595745,1.77305,1.77305,3.546099,1.77305,19.503546,0.0,0.0,0.0,12.411348,7.092199,19.503546,1.77305,0.0,1.77305,3.546099,1.77305,1.77305,0.0,0.0,0.0,3.546099,5.319149,10.638298,0.0,17.730496,0.0,1.77305,0.0,8.865248,7.092199,1.77305,3.546099,7.092199,3.546099,3.546099,5.319149,0.0,0.0,0.0,0.0,8.865248,0.0,0.0,1.77305,1.77305,0.0,9.567682,11.339476,8.150248,2.126152,2.834869,2.126152,1.417434,4.961021,0.708717,3.543586,0.708717,3.897945,5.315379,3.189227,2.48051,5.315379,6.378455,7.087172,3.897945,1.771793,7.441531,3.189227,0.708717,1.417434,4.961021,1.417434,2.834869,1.417434,0.354359,2.126152,1.771793,2.126152,5.669738,0.0,4.606662,0.354359,4.606662,0.708717,6.024096,1.063076,4.606662,3.897945,6.732814,1.417434,1.771793,1.417434,4.961021,2.48051,0.708717,4.961021,1.063076,2.48051,0.354359,1.771793,0.708717,1.417434,0.708717,0.708717,0.708717,0.354359,1.771793,1.771793,0.354359,1.063076,0.708717,4.606662,1.771793,0.708717,2.126152,1.063076,1.417434,1.417434,1.417434,1.417434,0.708717,1.417434,1.063076,2.48051,1.417434,2.126152,2.48051,0.354359,2.126152,1.417434,2.48051,0.354359,2.834869,2.834869,1.771793,0.708717,1.063076,0.354359,0.354359,1.417434,6.024096,1.417434,1.063076,1.771793,0.354359,3.189227,1.063076,2.126152,0.708717,0.708717,1.771793,0.708717,0.708717,2.48051,1.063076,1.417434,1.771793,1.417434,0.0,1.417434,0.708717,1.417434,2.48051,1.771793,2.834869,1.417434
groq_gpt_oss_120b_free,Groq GPT-OSS 120B,groq_gpt_oss_120b_free|original|TWAIN_HUCKLEBERRY_FINN_009,TWAIN_HUCKLEBERRY_FINN_009,original,twain,Mark Twain,huckleberry_finn,Adventures of Huckleberry Finn,train,pass,,563,34,16,16.558824,14.0,12.410127,0.352941,0.029412,309.058615,83.48135,7.104796,3.552398,5.328597,19.538188,1.776199,136.767318,83.48135,0.0,0.428064,10.156939,0.257549,3.737123,0.049734,0.539964,55.062167,0.0,3.552398,136.767318,19.538188,19.538188,12.433393,21.314387,14.209591,12.433393,7.104796,35.523979,8.880995,15.98579,31.971581,8.880995,3.552398,12.433393,0.0,12.433393,0.0,0.0,0.0,14.209591,3.552398,17.761989,0.0,1.776199,0.0,1.776199,3.552398,0.0,1.776199,3.552398,1.776199,12.433393,17.761989,7.104796,0.0,0.0,1.776199,0.0,5.328597,15.98579,7.104796,0.0,8.880995,5.328597,3.552398,7.104796,0.0,0.0,0.0,1.776199,0.0,1.776199,0.0,0.0,0.0,3.552398,7.104796,11.436741,8.220157,6.433167,5.360972,4.646176,5.71837,1.786991,7.505361,2.501787,5.71837,2.501787,5.360972,3.573981,4.288778,3.93138,3.216583,3.573981,4.288778,5.71837,5.360972,2.859185,2.859185,1.072194,3.216583,3.93138,2.144389,3.93138,2.144389,2.501787,3.216583,4.288778,1.429593,2.859185,2.144389,7.147963,0.357398,3.93138,2.859185,2.501787,3.216583,3.573981,6.075768,7.505361,2.501787,0.714796,2.144389,0.714796,5.360972,2.501787,5.003574,1.072194,4.646176,0.714796,2.501787,1.786991,0.0,4.288778,2.501787,0.357398,1.429593,3.573981,2.144389,0.714796,0.714796,3.93138,2.144389,5.360972,2.859185,3.573981,1.072194,2.859185,2.144389,1.786991,2.859185,0.714796,2.144389,3.573981,2.144389,0.0,2.144389,0.714796,0.714796,2.144389,1.786991,1.072194,1.072194,2.501787,3.573981,1.072194,0.714796,2.501787,0.714796,0.357398,1.429593,2.501787,0.714796,2.501787,2.144389,1.429593,2.144389,3.573981,1.429593,2.144389,1.429593,2.144389,1.072194,2.501787,2.144389,1.429593,0.714796,1.072194,0.714796,0.357398,1.429593,0.0,2.501787,1.429593,2.501787,2.859185,1.786991
groq_gpt_oss_120b_free,Groq GPT-OSS 120B,groq_gpt_oss_120b_free|original|TWAIN_HUCKLEBERRY_FINN_010,TWAIN_HUCKLEBERRY_FINN_010,original,twain,Mark Twain,huckleberry_finn,Adventures of Huckleberry Finn,train,pass,,554,22,6,25.181818,19.0,13.917407,0.136364,0.136364,160.649819,61.371841,19.855596,0.0,3.610108,0.0,0.0,21.66065,18.050542,0.0,0.458484,10.791426,0.31769,3.886282,0.043321,0.512635,18.050542,0.0,3.610108,21.66065,45.126354,55.956679,27.075812,25.270758,39.711191,7.220217,18.050542,12.635379,3.610108,19.855596,32.490975,19.855596,3.610108,1.805054,1.805054,0.0,3.610108,0.0,0.0,12.635379,1.805054,3.610108,3.610108,7.220217,9.025271,3.610108,1.805054,0.0,0.0,3.610108,3.610108,5.415162,3.610108,9.025271,0.0,10.830325,0.0,21.66065,3.610108,3.610108,3.610108,0.0,12.635379,1.805054,1.805054,1.805054,0.0,0.0,1.805054,3.610108,0.0,1.805054,0.0,0.0,5.415162,1.805054,0.0,20.555355,14.424811,13.34295,11.539849,12.261089,11.900469,6.130545,7.212405,7.212405,8.294266,5.409304,5.048684,3.606203,8.294266,1.442481,5.409304,6.130545,1.803101,6.491165,4.327443,7.933646,3.966823,5.048684,1.803101,6.130545,3.245582,2.163722,1.803101,1.442481,3.966823,3.245582,3.966823,2.884962,3.606203,2.884962,0.36062,0.721241,2.163722,5.409304,3.966823,0.721241,1.803101,2.884962,2.524342,1.803101,2.884962,1.803101,6.491165,1.081861,6.491165,1.803101,2.163722,1.442481,3.245582,3.966823,7.573026,5.048684,3.966823,0.721241,2.163722,1.803101,2.163722,1.081861,1.442481,4.688063,1.803101,2.524342,1.803101,1.803101,2.163722,2.524342,1.442481,1.442481,3.966823,0.721241,2.884962,0.721241,0.36062,0.0,1.442481,1.081861,1.081861,0.36062,1.803101,0.36062,2.884962,0.721241,0.721241,0.0,1.081861,2.163722,1.081861,1.803101,0.0,2.163722,0.36062,0.36062,1.442481,2.884962,3.245582,2.524342,1.803101,2.163722,1.081861,1.442481,1.081861,1.803101,0.36062,1.803101,1.081861,2.163722,1.081861,0.721241,1.081861,4.688063,3.245582,0.0,1.803101,3.966823,1.803101
groq_gpt_oss_120b_free,Groq GPT-OSS 120B,groq_gpt_oss_120b_free|original|TWAIN_HUCKLEBERRY_FINN_011,TWAIN_HUCKLEBERRY_FINN_011,original,twain,Mark Twain,huckleberry_finn,Adventures of Huckleberry Finn,train,pass,,568,19,9,29.894737,22,27.911316,0.157895,0.157895,125.0,59.859155,12.323944,1.760563,1.760563,3.521127,0.0,10.56338,7.042254,0.0,0.447183,10.657603,0.301056,3.952465,0.047535,0.487676,3.521127,7.042254,5.28169,10.56338,40.492958,47.535211,24.647887,22.887324,33.450704,14.084507,5.28169,21.126761,1.760563,36.971831,10.56338,1.760563,15.84507,1.760563,7.042254,0.0,1.760563,7.042254,5.28169,8.802817,10.56338,0.0,5.28169,7.042254,24.647887,1.760563,0.0,0.0,3.521127,7.042254,0.0,3.521127,7.042254,1.760563,0.0,10.56338,7.042254,26.408451,3.521127,5.28169,5.28169,0.0,0.0,7.042254,1.760563,1.760563,3.521127,0.0,0.0,3.521127,1.760563,3.521127,0.0,0.0,1.760563,3.521127,0.0,17.043478,13.913043,13.217391,9.043478,10.782609,10.086957,4.173913,5.913043,5.217391,6.608696,4.869565,4.521739,6.608696,9.391304,2.782609,3.478261,8.0,3.130435,2.086957,8.347826,6.608696,6.608696,5.913043,2.434783,7.652174,4.521739,3.130435,3.130435,3.826087,2.434783,3.130435,1.043478,3.826087,1.043478,4.173913,3.130435,2.782609,1.73913,4.173913,7.652174,2.782609,3.478261,4.173913,1.73913,1.73913,2.086957,3.478261,3.130435,1.043478,3.826087,2.086957,3.826087,2.782609,3.130435,0.695652,5.913043,0.695652,1.043478,0.695652,0.695652,2.086957,2.434783,3.130435,1.73913,0.695652,1.391304,2.434783,1.043478,2.434783,2.782609,2.086957,3.478261,1.391304,2.434783,3.478261,2.434783,2.086957,1.391304,0.347826,1.043478,3.130435,3.130435,2.086957,1.73913,1.391304,1.391304,1.391304,0.695652,1.73913,1.391304,1.043478,3.130435,1.73913,1.73913,5.217391,2.086957,0.347826,1.043478,0.347826,2.782609,3.478261,2.434783,3.130435,1.391304,0.695652,0.695652,3.826087,2.086957,0.347826,2.434783,0.695652,1.391304,0.0,2.086957,5.217391,1.73913,1.391304,0.695652,1.73913,1.043478
groq_gpt_oss_120b_free,Groq GPT-OSS 120B,groq_gpt_oss_120b_free|original|TWAIN_HUCKLEBERRY_FINN_012,TWAIN_HUCKLEBERRY_FINN_012,original,twain,Mark Twain,huckleberry_finn,Adventures of Huckleberry Finn,train,pass,,562,19,3,29.578947,22,20.782877,0.157895,0.263158,161.921708,76.512456,10.676157,0.0,1.779359,0.0,0.0,28.469751,21.352313,0.0,0.421708,9.997242,0.282918,3.825623,0.060498,0.524911,21.352313,0.0,8.896797,28.469751,39.145907,80.071174,5.338078,26.690391,32.02847,24.911032,5.338078,24.911032,1.779359,17.793594,53.380783,8.896797,3.558719,3.558719,0.0,0.0,5.338078,5.338078,0.0,8.896797,5.338078,1.779359,3.558719,5.338078,21.352313,1.779359,0.0,3.558719,0.0,0.0,1.779359,17.793594,7.117438,7.117438,0.0,1.779359,0.0,23.131673,7.117438,3.558719,1.779359,7.117438,1.779359,3.558719,8.896797,8.896797,5.338078,0.0,0.0,0.0,1.779359,1.779359,0.0,0.0,3.558719,3.558719,0.0,15.102481,14.023732,12.585401,19.057893,17.619561,17.259978,6.112909,6.472492,1.438332,4.314995,1.078749,5.03416,4.314995,3.236246,5.03416,2.876663,6.472492,1.438332,10.787487,4.314995,6.472492,6.832075,10.427904,2.876663,5.393743,3.236246,5.03416,0.359583,1.797914,1.797914,1.797914,2.157497,2.157497,1.078749,5.393743,0.0,0.359583,4.674577,2.157497,3.595829,0.359583,2.876663,3.236246,5.03416,1.797914,2.157497,0.719166,6.472492,1.797914,6.472492,2.876663,4.314995,0.0,1.797914,2.876663,6.472492,3.236246,3.595829,1.078749,2.157497,4.674577,2.157497,1.438332,1.438332,1.078749,4.674577,2.157497,3.955412,1.078749,1.797914,2.51708,2.157497,2.157497,2.876663,1.438332,0.719166,1.797914,1.078749,0.359583,1.078749,0.359583,1.078749,4.314995,3.955412,0.359583,0.359583,1.797914,0.359583,1.078749,0.719166,1.078749,0.719166,2.157497,1.797914,3.955412,1.078749,3.236246,3.236246,1.078749,5.03416,1.438332,1.078749,3.236246,0.359583,3.236246,0.359583,1.438332,2.51708,7.551241,0.359583,0.359583,2.157497,1.078749,1.078749,5.753326,1.078749,0.719166,2.876663,2.51708,1.078749
groq_gpt_oss_120b_free,Groq GPT-OSS 120B,groq_gpt_oss_120b_free|original|TWAIN_HUCKLEBERRY_FINN_013,TWAIN_HUCKLEBERRY_FINN_013,original,twain,Mark Twain,huckleberry_finn,Adventures of Huckleberry Finn,train,pass,,560,16,7,35.0,27.0,26.760512,0.0625,0.25,151.785714,55.357143,19.642857,1.785714,16.071429,0.0,0.0,26.785714,21.428571,0.0,0.451786,10.691201,0.292857,3.903571,0.042857,0.491071,19.642857,0.0,0.0,26.785714,50.0,50.0,17.857143,23.214286,48.214286,8.928571,8.928571,14.285714,0.0,32.142857,19.642857,8.928571,1.785714,8.928571,0.0,3.571429,3.571429,0.0,0.0,3.571429,1.785714,8.928571,1.785714,10.714286,14.285714,1.785714,3.571429,14.285714,1.785714,0.0,0.0,1.785714,5.357143,7.142857,0.0,8.928571,0.0,5.357143,1.785714,3.571429,5.357143,0.0,17.857143,0.0,1.785714,14.285714,1.785714,0.0,0.0,1.785714,0.0,0.0,0.0,0.0,8.928571,7.142857,0.0,17.818959,16.749822,11.760513,10.334996,11.047755,11.047755,7.127584,6.058446,3.920171,3.920171,3.563792,4.27655,4.632929,4.27655,1.781896,2.851033,8.5531,1.781896,3.920171,8.196721,9.622238,4.632929,5.345688,2.851033,8.5531,5.702067,3.563792,0.0,1.425517,1.781896,2.851033,5.345688,2.851033,1.781896,2.851033,0.356379,1.781896,2.851033,4.632929,6.414825,2.138275,1.425517,2.494654,2.494654,2.851033,2.494654,1.425517,3.563792,1.425517,4.632929,2.138275,2.494654,0.0,2.851033,2.138275,3.207413,3.207413,4.632929,1.069138,0.712758,1.069138,3.920171,3.207413,0.356379,4.27655,3.563792,1.781896,1.069138,1.781896,2.851033,1.425517,0.356379,4.989309,2.851033,1.069138,2.494654,2.138275,3.563792,0.0,2.138275,1.069138,0.356379,1.781896,1.781896,0.0,2.494654,2.494654,1.781896,1.781896,1.069138,2.494654,0.356379,2.494654,0.712758,1.069138,0.356379,1.781896,6.058446,2.851033,2.851033,3.207413,3.207413,1.069138,1.781896,6.058446,3.207413,3.920171,4.27655,1.069138,2.138275,2.138275,1.425517,0.0,1.425517,1.069138,1.781896,1.781896,1.425517,1.069138,2.138275
